,inputs,prediction,prediction_agent,annotation,annotation_agent,multi_label,explanation,id,metadata,status,event_timestamp,metrics,search_keywords
140,"{'text': 'Casi tres años después , en febrero último , cuando se creía que la impunidad iba a cubrir lo , el fiscal Galo Chiriboga ordenó la incautación de unos 150.000 folios que estaban guardados en las bodegas de la Policía Judicial .'}","[('expl:pass', 0.26396869993852945), ('obj', 0.2571403490055464), ('expl:pv', 0.20929555491694432), ('expl:impers', 0.19583742643333887), ('iobj', 0.0737579697056411)]",LogisticRegression,expl:impers,rubrix,False,,7783,{},Validated,,{'text_length': 227},
141,"{'text': 'Esa concepción de el tiempo que determina la respuesta a los desafíos , y el entorno competitivo que les ha modelado ha facilitado a muchos pilotos convertir se en empresarios exitosos .'}","[('obj', 0.288353842269659), ('expl:pv', 0.24986600707692952), ('expl:pass', 0.21652829908616478), ('expl:impers', 0.21167382963849163), ('iobj', 0.0335780219287551)]",LogisticRegression,obj,rubrix,False,,7817,{},Validated,,{'text_length': 186},
142,"{'text': 'La atención se dificulta ya que , según Weismann , el ejército sirio ( y dice Weismann que esa es su especialidad ) , bombardea específicamente los hospitales y dispensarios .'}","[('obj', 0.288353842269659), ('expl:pv', 0.24986600707692952), ('expl:pass', 0.21652829908616478), ('expl:impers', 0.21167382963849163), ('iobj', 0.0335780219287551)]",LogisticRegression,obj,rubrix,False,,7861,{},Validated,,{'text_length': 175},
143,"{'text': '- No asistió ninguna televisión , a el parecer no creyeron útil reportar el evento ( o asociar se a él ) , que por lo tanto sólo tuvo un eco insignificante en la opinión .'}","[('expl:impers', 0.2728300983209942), ('expl:pv', 0.24711267964041178), ('obj', 0.19236258706469228), ('expl:pass', 0.17356344137484214), ('iobj', 0.11413119359905957)]",LogisticRegression,expl:pv,rubrix,False,,7881,{},Validated,,{'text_length': 171},
144,"{'text': '- No asistió ninguna televisión , a el parecer no creyeron útil reportar el evento ( o asociar se a él ) , que por lo tanto sólo tuvo un eco insignificante en la opinión .'}","[('expl:impers', 0.2728300983209942), ('expl:pv', 0.24711267964041178), ('obj', 0.19236258706469228), ('expl:pass', 0.17356344137484214), ('iobj', 0.11413119359905957)]",LogisticRegression,expl:pv,rubrix,False,,7924,{},Validated,,{'text_length': 171},
145,"{'text': ""No hay que confundir el acento de intensidad o prosódico , el que se pronuncia en el lenguaje oral , con el signo diacrítico que aparece en el lenguaje escrito de algunas lenguas : en francés escrito hay tres clases de acentos o signos diacríticos : agudo ( ´ ) , tilde o rayita oblicua que baja de derecha a izquierda ; grave ( ' ) , tilde o rayita oblicua que baja de izquierda a derecha , y circunflejo ( ^ ) , compuesto de uno agudo y otro grave unidos por arriba ; en castellano sólo existe el agudo ; en inglés ninguno .""}","[('expl:impers', 0.27776380705583603), ('obj', 0.27407935314497317), ('expl:pass', 0.17617705548567028), ('expl:pv', 0.14534679229855182), ('iobj', 0.12663299201496858)]",LogisticRegression,expl:pass,rubrix,False,,8056,{},Validated,,{'text_length': 526},
146,{'text': 'Allí se impartirá formación bíblica y catequesis .'},"[('obj', 0.2854603336736146), ('iobj', 0.2481109413985361), ('expl:impers', 0.2358390040304494), ('expl:pass', 0.200942672035622), ('expl:pv', 0.02964704886177775)]",LogisticRegression,expl:pass,rubrix,False,,8266,{},Validated,,{'text_length': 50},
147,"{'text': 'Todavía no se ha dicho nada oficialmente y , aunque las palabras de Tim Cook lo sugieran , parece ser que todavía los usuarios de China Mobile no podrán tener el iPhone .'}","[('obj', 0.27300178336415304), ('expl:pv', 0.25411856715398745), ('expl:impers', 0.22766690377741605), ('expl:pass', 0.13283340849006767), ('iobj', 0.11237933721437568)]",LogisticRegression,expl:impers,rubrix,False,,8303,{},Validated,,{'text_length': 170},
148,"{'text': 'Los trabalenguas están basados en la dificultad fonética de sus cantinelas y ello hace que sea muy divertido intentar decir los , ya que todo el mundo se equivoca a menudo con ellos , provocando situaciones muy divertidas .'}","[('iobj', 0.25655847636839535), ('expl:pass', 0.20487696165475855), ('obj', 0.19744749373529144), ('expl:impers', 0.18836827949438179), ('expl:pv', 0.15274878874717296)]",LogisticRegression,expl:pv,rubrix,False,,8552,{},Validated,,{'text_length': 223},
149,{'text': 'Un acto de habla resulta a menudo mejor si se desarrolla de una manera espontánea basada en una larga experiencia .'},"[('obj', 0.27382680785531244), ('expl:pass', 0.26123747560337196), ('expl:pv', 0.2481008191503344), ('expl:impers', 0.11628227975750025), ('iobj', 0.1005526176334809)]",LogisticRegression,expl:pv,rubrix,False,,8624,{},Validated,,{'text_length': 115},
150,"{'text': 'En los entrenamientos en los que estuve , que eran privados , consistían sobre todo en técnica individual , pase , bote , tiro .'}","[('expl:impers', 0.28152802579424385), ('iobj', 0.2705433588142863), ('obj', 0.19713775200114747), ('expl:pv', 0.1612339452228659), ('expl:pass', 0.08955691816745642)]",LogisticRegression,,,False,,8634,{},Discarded,,{'text_length': 128},
151,"{'text': 'Por alguna razón que se me escapa , el AN es imprescindible en el bestiario cósmico , ya nos enteraremos si vivimos para ver lo .'}","[('expl:pass', 0.2896691694344722), ('expl:impers', 0.28283789666425624), ('obj', 0.19914177680645356), ('expl:pv', 0.14317791726090137), ('iobj', 0.08517323983391663)]",LogisticRegression,expl:pv,rubrix,False,,9183,{},Validated,,{'text_length': 129},
152,{'text': 'En primer lugar vemos una placa base que aparentemente no tiene nada fuera de lo normal .'},"[('obj', 0.30517417084809745), ('expl:pv', 0.29102958849990757), ('expl:impers', 0.2374706860645813), ('expl:pass', 0.13463934468928523), ('iobj', 0.031686209898128426)]",LogisticRegression,,,False,,9274,{},Discarded,,{'text_length': 89},
153,"{'text': 'Por encima de su condición biológica , el hombre está llamado a abrir se por el conocimiento a nuevas realidades , dijo Benedicto XVI en una homilía de el 9 de marzo de 2008 .'}","[('expl:pv', 0.2932929606598903), ('expl:impers', 0.29155528668406144), ('obj', 0.20656100254359827), ('expl:pass', 0.14563538693932054), ('iobj', 0.06295536317312943)]",LogisticRegression,expl:pv,rubrix,False,,9345,{},Validated,,{'text_length': 175},
154,{'text': 'Las diversas demoras que se han producido llevan a que Ricardo Miguel Cavallo esté en una situación procesal que podríamos llamar de ?'},"[('expl:impers', 0.3095966974945409), ('obj', 0.305418256512308), ('expl:pv', 0.28231521057727826), ('iobj', 0.07643525221670322), ('expl:pass', 0.026234583199169523)]",LogisticRegression,expl:impers,rubrix,False,,9565,{},Validated,,{'text_length': 134},
155,"{'text': 'Conflicto Internacional 117 - Se refiere a el grado en que se percibe que las instituciones , incluido el gobierno , son poco confiables , abiertas a los sobornos y que llevan a cabo prácticas comerciales fraudulentas : a .'}","[('expl:pass', 0.2888497762454346), ('expl:impers', 0.2792502964205695), ('obj', 0.2758460920455408), ('expl:pv', 0.11436827179964035), ('iobj', 0.041685563488814754)]",LogisticRegression,,,False,,9642,{},Discarded,,{'text_length': 223},
156,"{'text': 'En 1997 , en la provincia argentina de Tucumán , la población llevó adelante un movimiento de desobediencia civil contra una filial de Vivendi , negándo se a pagar sus facturas , a raíz de el deterioro de la calidad de el agua y la duplicación de las tarifas .'}","[('expl:pv', 0.2994898342306272), ('expl:impers', 0.28559969787548706), ('obj', 0.2441392821283723), ('iobj', 0.13991830003278394), ('expl:pass', 0.030852885732729488)]",LogisticRegression,expl:pv,rubrix,False,,9800,{},Validated,,{'text_length': 260},
157,"{'text': 'Sin embargo , en este caso , la fijación es buena , se secan rápido y queda bastante parejo , incluso poniendo un tono encima de el otro .'}","[('expl:pass', 0.3049324350815583), ('expl:impers', 0.3042829597447027), ('obj', 0.19030699516406283), ('expl:pv', 0.18509475384327437), ('iobj', 0.015382856166401839)]",LogisticRegression,obj,rubrix,False,,9919,{},Validated,,{'text_length': 138},
158,{'text': 'En lo posible se eliminaban los cañones .'},"[('obj', 0.290727102111563), ('expl:pass', 0.24570243433264818), ('expl:pv', 0.19990812701866087), ('iobj', 0.16074057011476126), ('expl:impers', 0.1029217664223666)]",LogisticRegression,expl:impers,rubrix,False,,10008,{},Validated,,{'text_length': 41},
159,{'text': 'En los Estados Unidos y en otros países la solemnidad se celebra el domingo después de el domingo de la Santísima Trinidad .'},"[('expl:pass', 0.3015198846975114), ('expl:pv', 0.27226078319776065), ('expl:impers', 0.2154177819962928), ('obj', 0.14703302019536438), ('iobj', 0.06376852991307079)]",LogisticRegression,expl:pass,rubrix,False,,10157,{},Validated,,{'text_length': 124},
160,"{'text': 'Esta regulación recibió críticas en el momento de entrar en vigor por parte de sectores de la doctrina jurídica , que entendían negativo el extender la aplicabilidad de el mismo a hipótesis que se realicen fuera de el ámbito médicoasistencial .'}","[('iobj', 0.2972673048281844), ('obj', 0.2924193174513049), ('expl:impers', 0.2810585197573669), ('expl:pv', 0.09676833938095063), ('expl:pass', 0.03248651858219318)]",LogisticRegression,expl:impers,rubrix,False,,10203,{},Validated,,{'text_length': 244},
161,"{'text': 'Al principio , los empresarios explotadores de los cielos abiertos se valían de las técnicas más rudimentarias para comprar las fincas a sus propietarios .'}","[('expl:pv', 0.281766645674158), ('obj', 0.27863243665070087), ('expl:impers', 0.24193797719444357), ('iobj', 0.15956299562201742), ('expl:pass', 0.03809994485868018)]",LogisticRegression,expl:pv,rubrix,False,,10404,{},Validated,,{'text_length': 155},
162,"{'text': 'Ahora , tenemos que cuando nos encontramos en un mercado de libre competencia , los precios se asumen como dado , debido a que es resultado de el mercado .'}","[('obj', 0.30498259387576354), ('expl:impers', 0.2875520402217318), ('expl:pass', 0.2416228016591201), ('expl:pv', 0.12631927096210033), ('iobj', 0.03952329328128428)]",LogisticRegression,expl:impers,rubrix,False,,10417,{},Validated,,{'text_length': 155},
163,"{'text': 'Retomando lo señalado por Giroux ( 1987 ) , Imbernón destaca el amplio impacto que puede tener el poder de el entorno a través de el lenguaje , la organización material y la interacción social que en él se constituyen sobre los comportamientos de el profesor debutante , hasta el punto de transformar el habitual conocimiento proposicional de su formación inicial ( más teórico , intuitivo , experiencial y eminentemente « técnico ) en uno estratégico espontáneo , convertido en un saber situado , automatizado , rutinario y sin reflexión previa sobre sus aplicaciones alternativas .'}","[('obj', 0.30650359287253615), ('expl:pass', 0.30412398760826), ('expl:impers', 0.20135292342918704), ('expl:pv', 0.1769984046595849), ('iobj', 0.011021091430432011)]",LogisticRegression,expl:pv,rubrix,False,,10532,{},Validated,,{'text_length': 583},
164,"{'text': 'Cada 52 años , según la credencia , se producía una crisis cósmica , por lo que acostumbraban a almacenar alimentos y agua a la espera de esos altercados cósmicos con los que los eclipses , que los indígenas conocían bien , estaban relacionados .'}","[('obj', 0.2979841173674384), ('expl:pass', 0.2803455832464622), ('expl:impers', 0.27519785241791545), ('expl:pv', 0.12727228673084787), ('iobj', 0.01920016023733605)]",LogisticRegression,expl:pass,rubrix,False,,10660,{},Validated,,{'text_length': 246},
165,"{'text': 'Tanto así que Ernesto Cardenal se interesa en destacar el gran valor metafísico de la poesía de Alfonso Cortés ( 1893969 ) , en la selección 30 poemas de Alfonso ( 1952 ) .'}","[('iobj', 0.2476867526182871), ('expl:impers', 0.24749082843819362), ('expl:pv', 0.23915611567132547), ('expl:pass', 0.17968577586471127), ('obj', 0.08598052740748253)]",LogisticRegression,expl:pv,rubrix,False,,10689,{},Validated,,{'text_length': 172},
166,{'text': 'Convertirse es también tratar de ser cada día mejor en todo lo que haces .'},"[('expl:pass', 0.283629299257967), ('expl:pv', 0.23409102362371617), ('iobj', 0.21707130834144614), ('expl:impers', 0.2067159376198754), ('obj', 0.05849243115699532)]",LogisticRegression,expl:impers,rubrix,False,,10718,{},Validated,,{'text_length': 74},
167,"{'text': 'De todas formas , los locales te echaran una mano con las reparaciones para hacer se algo de dinero .'}","[('expl:pass', 0.2721329470510752), ('expl:impers', 0.2564817260489545), ('iobj', 0.22103901393433104), ('obj', 0.12710382540281073), ('expl:pv', 0.12324248756282849)]",LogisticRegression,expl:pv,rubrix,False,,10769,{},Validated,,{'text_length': 101},
168,"{'text': 'Cuando me refiero a que el joven está comprometido con la realización de actividades más inmediatas , propongo que éste participa en función de coyunturas , planteándo se un objetivo inmediato .'}","[('expl:impers', 0.3004238656838546), ('expl:pass', 0.2872665812066738), ('obj', 0.27098006125656554), ('expl:pv', 0.13028345772018177), ('iobj', 0.011046034132724343)]",LogisticRegression,iobj,rubrix,False,,10817,{},Validated,,{'text_length': 194},
169,"{'text': 'Susana Villarán anunció que más adelante se activarán nuevos circuitos ecológicos en los distritos de Carabayllo , Rímac , Independencia y Ancón .'}","[('expl:impers', 0.3093192601556222), ('obj', 0.26631358925875925), ('expl:pass', 0.23185826058235992), ('expl:pv', 0.17606219040588647), ('iobj', 0.01644669959737211)]",LogisticRegression,expl:pass,rubrix,False,,10955,{},Validated,,{'text_length': 146},
170,"{'text': 'Mad Men se ambienta en años previos a grandes transformaciones en derechos civiles en Estados Unidos , que permitieron combatir la discriminación racial y de género , justo cuando la píldora empezaba a tener efectos tan liberadores en la mujer .'}","[('expl:impers', 0.29886017347690597), ('expl:pv', 0.2745061115378162), ('iobj', 0.18627997330039314), ('obj', 0.1645237971523318), ('expl:pass', 0.07582994453255285)]",LogisticRegression,expl:pv,rubrix,False,,10990,{},Validated,,{'text_length': 245},
171,{'text': 'Luego de presionar el botón de continuar se muestra el número de transacción de SafetyPay y el monto a pagar .'},"[('expl:pv', 0.2963739512055523), ('expl:impers', 0.24469953797532762), ('obj', 0.22289700560993267), ('expl:pass', 0.12810087861331476), ('iobj', 0.10792862659587261)]",LogisticRegression,expl:pv,rubrix,False,,11057,{},Validated,,{'text_length': 110},
172,{'text': 'La imagen 7 de un MRA de el callado aórtico en el pecho obtenido rutinariamente como parte de todo MRA de cuello demuestra que no se puede discernir placa alguna .'},"[('expl:pv', 0.30645012411654493), ('expl:pass', 0.2969487273031627), ('obj', 0.1532031431964164), ('expl:impers', 0.12561024306604546), ('iobj', 0.11778776231783045)]",LogisticRegression,expl:impers,rubrix,False,,11072,{},Validated,,{'text_length': 163},
173,"{'text': 'Cómo dato curioso , este armadillo tiene mucha fuerza que se podría compara con la de ¡ ¡ tres personas juntas !'}","[('obj', 0.2928206231090567), ('expl:impers', 0.29256895658005594), ('expl:pv', 0.19367664535704868), ('expl:pass', 0.1307939145215647), ('iobj', 0.09013986043227412)]",LogisticRegression,expl:impers,rubrix,False,,11163,{},Validated,,{'text_length': 112},
174,{'text': 'En las dos semanas posteriores a el traslado de una treintena de líderes pandilleros los asesinatos se han desplomado de 14 a 6 diarios .'},"[('obj', 0.3070266483263109), ('expl:impers', 0.2984280944860043), ('expl:pv', 0.16591938815823704), ('expl:pass', 0.12165566230560178), ('iobj', 0.10697020672384598)]",LogisticRegression,expl:pv,rubrix,False,,11245,{},Validated,,{'text_length': 137},
175,{'text': 'quisiera saber de que se trata si me pudiera ayudar .'},"[('obj', 0.2889285635488295), ('expl:pass', 0.26042810798499255), ('expl:impers', 0.22500448237479045), ('iobj', 0.18457082889926477), ('expl:pv', 0.04106801719212273)]",LogisticRegression,expl:impers,rubrix,False,,11451,{},Validated,,{'text_length': 53},
176,{'text': 'Creo que lo mas importante seria una prueba de esfuerzo para determinar la posibilidad de que se deba a enfermedad coronaria .'},"[('expl:pv', 0.3017242747023881), ('iobj', 0.2508376024138441), ('obj', 0.22843701828889196), ('expl:impers', 0.21053033633864762), ('expl:pass', 0.00847076825622822)]",LogisticRegression,expl:pv,rubrix,False,,11453,{},Validated,,{'text_length': 126},
177,"{'text': 'Hasta ahora no he tenido mayores problemas , pero leyendo últimamente en artículos y libros de patologías pulmonares , lo que sentí hace 10 años , y en el 2001 se parece bastante a un neumotórax ; quisiera saber si esto es posible y si esto puede ser la causa de el dolor que persiste hasta ahora , y si esto puede tener algo que ver con mi corazón .'}","[('expl:impers', 0.3094600231186696), ('expl:pass', 0.2672077087931019), ('obj', 0.2640807630131953), ('iobj', 0.08426374166705843), ('expl:pv', 0.0749877634079748)]",LogisticRegression,expl:pv,rubrix,False,,11456,{},Validated,,{'text_length': 350},
178,"{'text': 'Si usted decide utilizar los durante la función , lo más probable es que no vea nada , por eso la empresa no se los proporcionó a el ingresar a el teatro .'}","[('expl:pv', 0.29703281746504295), ('expl:pass', 0.2940425329109367), ('obj', 0.15216872795958453), ('iobj', 0.13136210915004842), ('expl:impers', 0.12539381251438744)]",LogisticRegression,iobj,rubrix,False,,11561,{},Validated,,{'text_length': 155},
179,"{'text': 'La familia constituye la primera experiencia donde se van amalgamando las tendencias naturales de el espíritu , fruto de su trayectoria evolutiva , y los procesos relacionados con el aprendizaje , la educación y las condiciones afectivas de el entorno , determinando una experiencia única para cada ser .'}","[('iobj', 0.27513552076006254), ('expl:impers', 0.2643660756387945), ('obj', 0.24326640450156758), ('expl:pv', 0.1201808809008637), ('expl:pass', 0.09705111819871166)]",LogisticRegression,obj,rubrix,False,,11615,{},Validated,,{'text_length': 304},
180,{'text': 'Los oficiales locales son la mejor fuente de información para determinar si conviene evacuar o refugiar se en el lugar .'},"[('expl:impers', 0.2632122214160755), ('obj', 0.24435040280268436), ('expl:pass', 0.21753261693669906), ('iobj', 0.2031803779202592), ('expl:pv', 0.07172438092428197)]",LogisticRegression,expl:pv,rubrix,False,,11776,{},Validated,,{'text_length': 120},
181,{'text': 'Después de un esfuerzo político cooperativo con los gobiernos y el comité de la Cruz Roja se firma el Tratado Internacional de Oslo para la Prohibición de las Minas Antipersonas .'},"[('expl:pv', 0.30087524256559667), ('obj', 0.2585383239931014), ('expl:pass', 0.20956465037111352), ('expl:impers', 0.13452914085749593), ('iobj', 0.0964926422126925)]",LogisticRegression,expl:pass,rubrix,False,,11806,{},Validated,,{'text_length': 179},
182,"{'text': 'Desde joven , fue a vivir a Paris donde se dedicó a la gran pasión de su vida , escribir .'}","[('obj', 0.29197197179892365), ('expl:pv', 0.2360373589320822), ('iobj', 0.1666679336616843), ('expl:impers', 0.15367426816683244), ('expl:pass', 0.15164846744047736)]",LogisticRegression,expl:pv,rubrix,False,,11809,{},Validated,,{'text_length': 90},
183,"{'text': 'Para mí mi héroe es mi padre , Víctor , y mi madre , Luisa , que se cargaron la vida a las espaldas para ofrecer me la entera .'}","[('expl:pv', 0.29752613735579175), ('expl:impers', 0.2960424263112445), ('obj', 0.24227074001205193), ('expl:pass', 0.10177804905116927), ('iobj', 0.06238264726974261)]",LogisticRegression,expl:pv,rubrix,False,,11820,{},Validated,,{'text_length': 127},
184,{'text': 'Desde luego no se pueden desdeñar las dificultades que tendria que afrontar .'},"[('expl:pv', 0.29016914815900885), ('expl:impers', 0.29004889112492216), ('expl:pass', 0.22233502151016882), ('obj', 0.10083942666771083), ('iobj', 0.09660751253818932)]",LogisticRegression,expl:impers,rubrix,False,,11843,{},Validated,,{'text_length': 77},
185,{'text': 'Pronto se supo de la increíble inteligencia de Juana .'},"[('expl:pv', 0.29864164804707827), ('obj', 0.24336490005982062), ('iobj', 0.22290560325181658), ('expl:impers', 0.2189134080178637), ('expl:pass', 0.016174440623420907)]",LogisticRegression,expl:impers,rubrix,False,,11849,{},Validated,,{'text_length': 54},
186,"{'text': 'Su madre se llamaba Josefina Güereña , de ascendencia española .'}","[('expl:impers', 0.3216521228167536), ('expl:pv', 0.32127602239332237), ('obj', 0.2841580109980006), ('iobj', 0.037520254203840135), ('expl:pass', 0.03539358958808325)]",LogisticRegression,expl:pv,rubrix,False,,11881,{},Validated,,{'text_length': 64},
187,"{'text': 'Sin embargo , varios actores de el mercado de los juegos de azar consultados para este trabajo plantearon dudas sobre los asuntos que allí se conciertan , y sobre las consecuencias que estos pactos tienen sobre la libre competencia en el complejo mercado de el juego .'}","[('obj', 0.31318509043784015), ('expl:impers', 0.2813538475447474), ('expl:pass', 0.182028514162494), ('expl:pv', 0.15457022889996272), ('iobj', 0.06886231895495579)]",LogisticRegression,expl:pass,rubrix,False,,11932,{},Validated,,{'text_length': 268},
188,"{'text': 'Al principio muestran pasividad ante la comida , no realizan los movimientos de succión y , al cabo de un tiempo , se niegan a comer .'}","[('expl:impers', 0.30031812497728294), ('obj', 0.23281210219500253), ('expl:pass', 0.21467014207317983), ('expl:pv', 0.1503098277707978), ('iobj', 0.10188980298373683)]",LogisticRegression,expl:pv,rubrix,False,,11973,{},Validated,,{'text_length': 134},
189,{'text': 'Sus familiares no habían consultado antes el problema porque pertenecían a un medio rural en que esto se consideraba como una anormalidad fisiológica constitucional .'},"[('expl:impers', 0.30162401784904674), ('expl:pv', 0.29453955794990133), ('iobj', 0.2536599478054571), ('obj', 0.11861695161541448), ('expl:pass', 0.03155952478018037)]",LogisticRegression,expl:pass,rubrix,False,,11991,{},Validated,,{'text_length': 166},
190,"{'text': 'Timidez en los niños Son los niños encantadores , trabajadores , pero que cuando vienen visitas a casa no saben donde meter se .'}","[('expl:impers', 0.25640848325982835), ('expl:pass', 0.25290289666475624), ('obj', 0.25142825807297553), ('expl:pv', 0.20594242825700532), ('iobj', 0.03331793374543465)]",LogisticRegression,expl:pv,rubrix,False,,12053,{},Validated,,{'text_length': 128},
191,{'text': 'Habitualmente el momento en que los niños empiezan a fumar también se da en esta edad .'},"[('expl:impers', 0.31479733735183413), ('expl:pass', 0.24777007579079008), ('iobj', 0.22194432620056156), ('obj', 0.14911638868400845), ('expl:pv', 0.06637187197280585)]",LogisticRegression,expl:pv,rubrix,False,,12106,{},Validated,,{'text_length': 87},
192,{'text': 'Haz una lista de todas las veces que la persona ha sido hospitalizada y de el tipo de tratamiento que se le dio .'},"[('iobj', 0.27141298013348286), ('obj', 0.24791215725113075), ('expl:pass', 0.24178246283911436), ('expl:impers', 0.16374472978128904), ('expl:pv', 0.07514766999498304)]",LogisticRegression,expl:impers,rubrix,False,,12207,{},Validated,,{'text_length': 113},
193,"{'text': 'Si compruebas , por él o por un familiar suyo , que no lo toma , o tú mismo lo sospechas , se le podría inyectar un medicamento cada 2 a 4 semanas .'}","[('obj', 0.31443707921939806), ('expl:impers', 0.30767352969128536), ('expl:pass', 0.20940247737515796), ('expl:pv', 0.14703143559016157), ('iobj', 0.021455478123997035)]",LogisticRegression,expl:impers,rubrix,False,,12212,{},Validated,,{'text_length': 148},
194,"{'text': 'Plazos en los cuales las Empresas de Seguros deben indemnizar o rechazar los siniestros en las pólizas que allí se especifican Visto que de conformidad con lo estatuido en el artículo 6 de la Ley de Empresas de Seguros y Reaseguros , es competencia de la Superintendencia de Seguros la inspección supervisión , vigilancia , fiscalización , regulación y control de la actividad aseguradora .'}","[('expl:pass', 0.3230078498390574), ('iobj', 0.3223695743003838), ('obj', 0.17695104886132013), ('expl:pv', 0.13623695841355293), ('expl:impers', 0.041434568585685734)]",LogisticRegression,expl:pass,rubrix,False,,12314,{},Validated,,{'text_length': 390},
195,"{'text': 'En vista de las proyecciones en el perfil de la población mundial para los próximos 20 años , ¿ podría considerar se a América Latina - por sus características demográficas - una región con el suficiente potencial estratégico como para consolidar y desarrollar proyectos educativos a nivel superior encauzados en el desarrollo de una Región Universitaria Mundial ?'}","[('iobj', 0.29738189148977046), ('obj', 0.28508574770307477), ('expl:pv', 0.17671155369507083), ('expl:impers', 0.1595370723027086), ('expl:pass', 0.08128373480937531)]",LogisticRegression,expl:impers,rubrix,False,,12318,{},Validated,,{'text_length': 364},
196,{'text': 'El Usuario y / o Abonado se obliga a no ocasionar daños y / o perjuicios a las instalaciones y / o equipos a través de los cuales hace uso de los Servicios VIVA 14 .'},"[('iobj', 0.2947875675353532), ('expl:pv', 0.2938272442239833), ('expl:impers', 0.2586992827069026), ('obj', 0.15215441096313276), ('expl:pass', 0.0005314945706280239)]",LogisticRegression,expl:pv,rubrix,False,,12379,{},Validated,,{'text_length': 165},
197,"{'text': 'Los mensajes con publicidad no solicitada , obscenidades , insultos o que se encuentren fuera de las Normas de Uso de los Foros serán borrados inmediatamente sin previa advertencia , y su autor será bloqueado .'}","[('expl:impers', 0.3107155582009502), ('expl:pass', 0.3088536603446206), ('obj', 0.21702777224996542), ('expl:pv', 0.13663429427957607), ('iobj', 0.026768714924887655)]",LogisticRegression,expl:pv,rubrix,False,,12395,{},Validated,,{'text_length': 210},
